ANIO,NOM_DOMINIO_G,NOM_IDIOMA,SEXO,EDAD,NOM_ESTADO_CIVIL,NOM_GRADO_ESTUDIOS,COD_CARRERA_UNI,COD_CENTRO_ESTUDIOS,COD_DEPARTAMENTO,NOM_CARRERA_UNI,NOM_CENTRO_ESTUDIOS,NOM_DEPARTAMENTO
2016,lima metropolitana,castellano,hombre,47,casado(a),superior universitaria completa,331036,260000024,-1,Administración de Empresas,Universidad Inca Garcilaso de la Vega,
2016,lima metropolitana,castellano,mujer,63,separado(a),post-grado universitario,313016,260000014,-1,Psicología,Universidad Peruana Cayetano Heredia,
2016,lima metropolitana,castellano,mujer,62,casado(a),post-grado universitario,313016,260000014,-1,Psicología,Universidad Peruana Cayetano Heredia,
2016,lima metropolitana,castellano,hombre,52,casado(a),superior universitaria completa,121016,260000045,-1,Educación Secundaria,Universidad San Pedro,
2016,lima metropolitana,castellano,mujer,22,soltero(a),superior universitaria incompleta,711026,260000064,-1,Medicina Humana,"Asociación Universidad Privada ""San Juan Bautista""",
2016,lima metropolitana,castellano,mujer,20,soltero(a),superior universitaria incompleta,331036,260000052,-1,Administración de Empresas,Universidad Particular César Vallejo,
2016,lima metropolitana,castellano,mujer,21,soltero(a),superior universitaria incompleta,717016,160000001,-1,Obstetricia,Universidad Nacional Mayor de San Marcos,
2016,lima metropolitana,castellano,mujer,24,soltero(a),superior universitaria completa,594056,160000021,15,Ingeniería Ambiental,Universidad Nacional Federico Villarreal,Lima
2016,lima metropolitana,castellano,hombre,18,soltero(a),superior universitaria incompleta,594056,260000052,13,Ingeniería Ambiental,Universidad Particular César Vallejo,La Libertad
2016,lima metropolitana,castellano,hombre,50,separado(a),superior universitaria completa,713026,260000061,15,Odontología,Universidad Particular Norbert Wiener,Lima
2016,lima metropolitana,castellano,hombre,48,conviviente,superior universitaria completa,713026,260000019,15,Odontología,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,mujer,45,casado(a),superior universitaria completa,521046,260000024,15,Ingeniería Industrial,Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,castellano,mujer,57,casado(a),superior universitaria completa,342056,160000009,11,Contabilidad,Universidad Nacional San Luis Gonzaga,Ica
2016,lima metropolitana,castellano,hombre,35,soltero(a),post-grado universitario,342056,160000027,15,Contabilidad,Universidad Nacional del Callao,Lima
2016,lima metropolitana,castellano,mujer,47,casado(a),superior universitaria completa,342056,160000001,-1,Contabilidad,Universidad Nacional Mayor de San Marcos,
2016,lima metropolitana,castellano,mujer,28,casado(a),superior universitaria incompleta,335026,260000019,-1,Administración de Negocios Internacionales   1/,Universidad de San Martín de Porres,
2016,lima metropolitana,castellano,mujer,30,soltero(a),superior universitaria completa,714016,260000059,15,Enfermería,Universidad Alas Peruanas,Lima
2016,lima metropolitana,castellano,hombre,22,soltero(a),superior universitaria completa,511106,260000065,15,Ingeniería de Sistemas y Telemática,Universidad Tecnológica del Perú,Lima
2016,lima metropolitana,castellano,mujer,19,soltero(a),superior universitaria incompleta,342056,160000001,15,Contabilidad,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,mujer,49,casado(a),post-grado universitario,151026,160000025,15,Educación Artística - Arte Dramático,Universidad Nacional de Educación E.G.V.,Lima
2016,lima metropolitana,castellano,mujer,32,conviviente,superior universitaria completa,351016,160000004,13,Derecho,Universidad Nacional de Trujillo,La Libertad
2016,lima metropolitana,castellano,hombre,30,soltero(a),superior universitaria completa,511026,260000065,15,Ingeniería de Sistemas,Universidad Tecnológica del Perú,Lima
2016,lima metropolitana,portugués,mujer,26,soltero(a),superior universitaria completa,331046,260000019,15,Administración de Negocios,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,hombre,30,conviviente,superior universitaria completa,621016,160000023,10,Medicina Veterinaria,Universidad Nacional Hermilio Valdizán,Huánuco
2016,lima metropolitana,castellano,mujer,25,conviviente,superior universitaria completa,621016,160000023,10,Medicina Veterinaria,Universidad Nacional Hermilio Valdizán,Huánuco
2016,lima metropolitana,castellano,hombre,59,casado(a),superior universitaria incompleta,351016,260000053,2,Derecho,Universidad Católica Los Ángeles de Chimbote,Ancash
2016,lima metropolitana,castellano,hombre,33,conviviente,superior universitaria completa,342056,160000021,15,Contabilidad,Universidad Nacional Federico Villarreal,Lima
2016,lima metropolitana,castellano,mujer,33,casado(a),post-grado universitario,311016,160000001,15,Sociología,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,mujer,67,casado(a),superior universitaria completa,112016,160000025,15,Educación Primaria,Universidad Nacional de Educación E.G.V.,Lima
2016,lima metropolitana,castellano,hombre,38,soltero(a),superior universitaria completa,525016,999999999,99,Ingeniería Electrónica,,
2016,lima metropolitana,castellano,hombre,32,casado(a),superior universitaria completa,521046,160000001,15,Ingeniería Industrial,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,hombre,56,conviviente,superior universitaria completa,431016,160000001,15,Matemática   1/,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,mujer,24,soltero(a),superior universitaria incompleta,711026,160000001,15,Medicina Humana,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,mujer,22,soltero(a),superior universitaria incompleta,711026,160000001,15,Medicina Humana,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,hombre,47,casado(a),post-grado universitario,121416,160000009,11,Educación Secundaria - Lengua Literatura y Gestión Educativa,Universidad Nacional San Luis Gonzaga,Ica
2016,lima metropolitana,castellano,mujer,48,casado(a),post-grado universitario,121016,160000025,15,Educación Secundaria,Universidad Nacional de Educación E.G.V.,Lima
2016,lima metropolitana,castellano,hombre,21,soltero(a),superior universitaria incompleta,321026,260000019,15,Ciencias de la Comunicación,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,mujer,51,viudo(a),post-grado universitario,111016,160000025,15,"Educación Básica, Inicial y Primaria",Universidad Nacional de Educación E.G.V.,Lima
2016,lima metropolitana,castellano,mujer,20,soltero(a),superior universitaria incompleta,321026,160000021,15,Ciencias de la Comunicación,Universidad Nacional Federico Villarreal,Lima
2016,lima metropolitana,castellano,mujer,39,soltero(a),superior universitaria completa,342056,160000027,15,Contabilidad,Universidad Nacional del Callao,Lima
2016,lima metropolitana,castellano,mujer,61,casado(a),superior universitaria completa,342056,160000001,15,Contabilidad,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,hombre,33,soltero(a),superior universitaria completa,524026,160000027,15,Ingeniería Eléctrica,Universidad Nacional del Callao,Lima
2016,lima metropolitana,castellano,mujer,28,soltero(a),superior universitaria incompleta,333076,260000057,15,Marketing y Gestión Comercial,Universidad Particular San Ignacio de Loyola,Lima
2016,lima metropolitana,castellano,hombre,49,casado(a),superior universitaria completa,321026,260000019,15,Ciencias de la Comunicación,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,mujer,35,casado(a),superior universitaria completa,199016,260000024,15,Educación 1/,Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,castellano,mujer,69,soltero(a),superior universitaria completa,714016,260000030,15,Enfermería,Universidad Ricardo Palma,Lima
2016,lima metropolitana,quechua,hombre,66,casado(a),superior universitaria completa,331036,160000001,15,Administración de Empresas,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,mujer,31,soltero(a),superior universitaria completa,342056,160000001,15,Contabilidad,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,hombre,40,soltero(a),superior universitaria completa,322066,260000024,15,"Producción de Radio, Cine y Televisión",Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,castellano,hombre,58,conviviente,post-grado universitario,351016,260000019,15,Derecho,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,mujer,49,conviviente,superior universitaria completa,321036,260000019,15,Ciencias de la Comunicación Social   2/,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,mujer,18,soltero(a),superior universitaria incompleta,333096,260000019,15,Marketing y Negocios Internacionales,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,hombre,22,soltero(a),superior universitaria incompleta,531016,260000059,15,Ingeniería Civil,Universidad Alas Peruanas,Lima
2016,lima metropolitana,castellano,mujer,21,soltero(a),superior universitaria incompleta,511026,260000059,15,Ingeniería de Sistemas,Universidad Alas Peruanas,Lima
2016,lima metropolitana,castellano,hombre,63,conviviente,superior universitaria completa,341026,160000001,15,Economía,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,mujer,55,conviviente,superior universitaria incompleta,351016,260000024,15,Derecho,Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,castellano,mujer,27,soltero(a),superior universitaria incompleta,332336,260000024,15,Turismo y Hotelería,Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,castellano,hombre,18,soltero(a),superior universitaria incompleta,351016,260000019,15,Derecho,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,hombre,58,casado(a),superior universitaria completa,121016,160000025,15,Educación Secundaria,Universidad Nacional de Educación E.G.V.,Lima
2016,lima metropolitana,castellano,mujer,49,casado(a),post-grado universitario,112076,260000052,13,Educación Primaria y Problemas de Aprendizaje,Universidad Particular César Vallejo,La Libertad
2016,lima metropolitana,castellano,mujer,17,soltero(a),superior universitaria incompleta,533026,260000055,13,Arquitectura,Universidad Particular del Norte,La Libertad
2016,lima metropolitana,castellano,hombre,56,casado(a),superior universitaria completa,112016,160000027,15,Educación Primaria,Universidad Nacional del Callao,Lima
2016,lima metropolitana,castellano,hombre,24,soltero(a),superior universitaria incompleta,351016,260000059,15,Derecho,Universidad Alas Peruanas,Lima
2016,lima metropolitana,castellano,mujer,18,soltero(a),superior universitaria incompleta,713016,260000024,15,Estomatología,Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,castellano,mujer,54,casado(a),post-grado universitario,422026,160000006,15,Ingeniería Química,Universidad Nacional de Ingeniería,Lima
2016,lima metropolitana,castellano,hombre,55,casado(a),post-grado universitario,526036,160000006,15,Ingeniería Mecánica,Universidad Nacional de Ingeniería,Lima
2016,lima metropolitana,castellano,mujer,24,soltero(a),superior universitaria incompleta,341026,160000007,15,Economía,Universidad Nacional Agraria La Molina,Lima
2016,lima metropolitana,castellano,hombre,18,soltero(a),superior universitaria incompleta,533026,260000052,13,Arquitectura,Universidad Particular César Vallejo,La Libertad
2016,lima metropolitana,castellano,mujer,51,separado(a),superior universitaria incompleta,313016,260000019,15,Psicología,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,hombre,27,soltero(a),superior universitaria completa,717016,160000001,15,Obstetricia,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,hombre,40,soltero(a),superior universitaria completa,331196,260000018,15,Ingeniería de Negocios,Universidad de Lima,Lima
2016,lima metropolitana,castellano,mujer,38,soltero(a),superior universitaria completa,422026,160000027,15,Ingeniería Química,Universidad Nacional del Callao,Lima
2016,lima metropolitana,castellano,mujer,59,separado(a),superior universitaria completa,121196,160000025,15,Educación Secundaria - Ciencias Sociales - Psicología,Universidad Nacional de Educación E.G.V.,Lima
2016,lima metropolitana,castellano,hombre,57,casado(a),superior universitaria completa,342056,260000019,15,Contabilidad,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,mujer,59,casado(a),superior universitaria completa,112016,260000024,15,Educación Primaria,Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,castellano,hombre,28,soltero(a),superior universitaria completa,511026,260000019,15,Ingeniería de Sistemas,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,hombre,78,casado(a),superior universitaria incompleta,121176,160000001,15,Educación Secundaria - Ciencias Sociales - Geografía,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,hombre,30,soltero(a),superior universitaria completa,331016,260000059,15,Administración,Universidad Alas Peruanas,Lima
2016,lima metropolitana,castellano,hombre,20,soltero(a),superior universitaria incompleta,335116,260000052,13,Negocios Internacionales   2/,Universidad Particular César Vallejo,La Libertad
2016,lima metropolitana,castellano,hombre,60,conviviente,superior universitaria completa,715016,260000019,15,Laboratorio Clínico,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,hombre,50,soltero(a),superior universitaria completa,521046,260000008,15,Ingeniería Industrial,Pontificia Universidad Católica del Perú,Lima
2016,lima metropolitana,castellano,hombre,26,soltero(a),superior universitaria incompleta,321026,160000021,15,Ciencias de la Comunicación,Universidad Nacional Federico Villarreal,Lima
2016,lima metropolitana,castellano,hombre,28,soltero(a),superior universitaria completa,521046,260000024,15,Ingeniería Industrial,Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,castellano,mujer,19,soltero(a),superior universitaria incompleta,713016,260000014,15,Estomatología,Universidad Peruana Cayetano Heredia,Lima
2016,lima metropolitana,castellano,mujer,33,soltero(a),superior universitaria incompleta,313016,999999999,99,Psicología,,
2016,lima metropolitana,castellano,mujer,22,soltero(a),superior universitaria incompleta,521046,260000055,13,Ingeniería Industrial,Universidad Particular del Norte,La Libertad
2016,lima metropolitana,castellano,mujer,21,soltero(a),superior universitaria incompleta,533056,260000055,13,Arquitectura y Diseño de Interiores,Universidad Particular del Norte,La Libertad
2016,lima metropolitana,castellano,mujer,20,soltero(a),superior universitaria incompleta,594056,260000055,13,Ingeniería Ambiental,Universidad Particular del Norte,La Libertad
2016,lima metropolitana,castellano,hombre,19,soltero(a),superior universitaria incompleta,531016,260000065,-1,Ingeniería Civil,Universidad Tecnológica del Perú,
2016,lima metropolitana,castellano,hombre,35,soltero(a),superior universitaria completa,331046,260000061,15,Administración de Negocios,Universidad Particular Norbert Wiener,Lima
2016,lima metropolitana,castellano,mujer,34,casado(a),superior universitaria completa,717016,260000061,15,Obstetricia,Universidad Particular Norbert Wiener,Lima
2016,lima metropolitana,castellano,hombre,27,conviviente,superior universitaria incompleta,712046,160000025,15,Nutrición,Universidad Nacional de Educación E.G.V.,Lima
2016,lima metropolitana,castellano,mujer,27,separado(a),superior universitaria completa,322026,260000100,-1,Periodismo,Universidad Jaime Bausate y Meza 1/,
2016,lima metropolitana,castellano,hombre,55,casado(a),superior universitaria completa,121016,160000025,-1,Educación Secundaria,Universidad Nacional de Educación E.G.V.,
2016,lima metropolitana,castellano,mujer,18,soltero(a),superior universitaria incompleta,712046,160000025,-1,Nutrición,Universidad Nacional de Educación E.G.V.,
2016,lima metropolitana,castellano,hombre,60,casado(a),superior universitaria completa,342036,260000038,15,Ciencias Contables,Universidad Peruana Unión,Lima
2016,lima metropolitana,castellano,hombre,21,soltero(a),superior universitaria incompleta,342036,260000038,15,Ciencias Contables,Universidad Peruana Unión,Lima
2016,lima metropolitana,castellano,hombre,41,soltero(a),superior universitaria incompleta,342056,260000038,15,Contabilidad,Universidad Peruana Unión,Lima
2016,lima metropolitana,castellano,mujer,40,conviviente,superior universitaria incompleta,313016,260000052,13,Psicología,Universidad Particular César Vallejo,La Libertad
2016,lima metropolitana,castellano,hombre,45,conviviente,superior universitaria completa,524026,160000010,12,Ingeniería Eléctrica,Universidad Nacional del Centro del Perú,Junín
2016,lima metropolitana,castellano,hombre,33,soltero(a),superior universitaria completa,716026,160000002,5,Farmacia y Bioquímica,Universidad Nacional de San Cristóbal de Huamanga,Ayacucho
2016,lima metropolitana,castellano,mujer,33,conviviente,superior universitaria incompleta,511026,260000053,2,Ingeniería de Sistemas,Universidad Católica Los Ángeles de Chimbote,Ancash
2016,lima metropolitana,castellano,mujer,30,soltero(a),superior universitaria completa,111026,160000028,15,Educación Inicial,Universidad Nacional José Faustino Sánchez Carrión,Lima
2016,lima metropolitana,castellano,hombre,24,soltero(a),superior universitaria incompleta,331046,260000065,15,Administración de Negocios,Universidad Tecnológica del Perú,Lima
2016,lima metropolitana,castellano,hombre,55,casado(a),superior universitaria incompleta,422026,160000006,15,Ingeniería Química,Universidad Nacional de Ingeniería,Lima
2016,lima metropolitana,castellano,hombre,36,casado(a),superior universitaria completa,351056,160000021,15,Derecho y Ciencias Políticas   1/,Universidad Nacional Federico Villarreal,Lima
2016,lima metropolitana,castellano,hombre,65,casado(a),superior universitaria incompleta,611136,160000007,15,Ingeniería Agropecuaria,Universidad Nacional Agraria La Molina,Lima
2016,lima metropolitana,castellano,hombre,23,soltero(a),superior universitaria incompleta,311016,160000001,15,Sociología,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,hombre,22,soltero(a),superior universitaria incompleta,716036,160000001,15,Toxicología,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,mujer,19,soltero(a),superior universitaria incompleta,221016,170326108,15,Artes  1/,Educación Superior Artística - ESFA Bellas Artes Del Peru,Lima
2016,lima metropolitana,castellano,mujer,50,separado(a),superior universitaria completa,112016,260000024,15,Educación Primaria,Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,quechua,hombre,22,soltero(a),superior universitaria incompleta,511156,260000083,15,Ingeniería Informática,Universidad Particular Telesup S.A.C.,Lima
2016,lima metropolitana,castellano,mujer,27,soltero(a),superior universitaria completa,121406,160000025,15,"Educación Secundaria - Lengua, Comunicación e Idioma Inglés",Universidad Nacional de Educación E.G.V.,Lima
2016,lima metropolitana,castellano,mujer,59,divorciado(a),superior universitaria incompleta,221016,160000001,15,Artes  1/,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,hombre,51,casado(a),superior universitaria completa,713026,-1,-1,Odontología,,
2016,lima metropolitana,castellano,mujer,35,separado(a),superior universitaria completa,332076,160000025,15,Administración en Turismo y Hotelería    2/,Universidad Nacional de Educación E.G.V.,Lima
2016,lima metropolitana,castellano,hombre,19,soltero(a),superior universitaria incompleta,511026,260000018,15,Ingeniería de Sistemas,Universidad de Lima,Lima
2016,lima metropolitana,castellano,hombre,82,casado(a),superior universitaria completa,342056,-1,-1,Contabilidad,,
2016,lima metropolitana,portugués,mujer,71,casado(a),superior universitaria completa,342056,-1,-1,Contabilidad,,
2016,lima metropolitana,castellano,mujer,33,conviviente,superior universitaria completa,111026,160000025,15,Educación Inicial,Universidad Nacional de Educación E.G.V.,Lima
2016,lima metropolitana,castellano,hombre,40,conviviente,superior universitaria incompleta,594056,160000027,15,Ingeniería Ambiental,Universidad Nacional del Callao,Lima
2016,lima metropolitana,castellano,hombre,20,soltero(a),superior universitaria incompleta,332076,260000052,13,Administración en Turismo y Hotelería    2/,Universidad Particular César Vallejo,La Libertad
2016,lima metropolitana,castellano,hombre,31,soltero(a),superior universitaria completa,342056,-1,-1,Contabilidad,,
2016,lima metropolitana,castellano,mujer,26,soltero(a),superior universitaria completa,351016,260000059,15,Derecho,Universidad Alas Peruanas,Lima
2016,lima metropolitana,castellano,hombre,39,soltero(a),superior universitaria completa,121016,160000023,10,Educación Secundaria,Universidad Nacional Hermilio Valdizán,Huánuco
2016,lima metropolitana,castellano,hombre,26,soltero(a),superior universitaria incompleta,333076,260000059,15,Marketing y Gestión Comercial,Universidad Alas Peruanas,Lima
2016,lima metropolitana,castellano,hombre,20,soltero(a),superior universitaria incompleta,331016,260000059,-1,Administración,Universidad Alas Peruanas,
2016,lima metropolitana,castellano,hombre,66,casado(a),superior universitaria completa,351056,260000024,-1,Derecho y Ciencias Políticas   1/,Universidad Inca Garcilaso de la Vega,
2016,lima metropolitana,castellano,hombre,40,conviviente,superior universitaria completa,331016,260000046,-1,Administración,Universidad P. Antenor Orrego,
2016,lima metropolitana,castellano,hombre,68,casado(a),superior universitaria completa,342056,160000026,19,Contabilidad,Universidad Nacional Daniel Alcídes Carrión,Pasco
2016,lima metropolitana,castellano,hombre,43,soltero(a),superior universitaria completa,511026,160000026,19,Ingeniería de Sistemas,Universidad Nacional Daniel Alcídes Carrión,Pasco
2016,lima metropolitana,quechua,mujer,37,separado(a),superior universitaria completa,313016,260000059,15,Psicología,Universidad Alas Peruanas,Lima
2016,lima metropolitana,castellano,mujer,40,separado(a),superior universitaria completa,342056,160000027,15,Contabilidad,Universidad Nacional del Callao,Lima
2016,lima metropolitana,castellano,hombre,30,soltero(a),superior universitaria completa,351016,260000024,15,Derecho,Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,castellano,hombre,27,soltero(a),superior universitaria completa,321026,260000019,15,Ciencias de la Comunicación,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,hombre,35,conviviente,superior universitaria completa,351016,260000008,15,Derecho,Pontificia Universidad Católica del Perú,Lima
2016,lima metropolitana,castellano,hombre,42,casado(a),superior universitaria completa,342056,260000024,15,Contabilidad,Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,castellano,mujer,36,casado(a),superior universitaria completa,714016,160000021,15,Enfermería,Universidad Nacional Federico Villarreal,Lima
2016,lima metropolitana,castellano,hombre,37,casado(a),superior universitaria completa,341026,160000001,15,Economía,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,mujer,36,casado(a),superior universitaria completa,331016,260000019,15,Administración,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,hombre,58,casado(a),superior universitaria completa,331016,160000013,20,Administración,Universidad Nacional de Piura,Piura
2016,lima metropolitana,castellano,mujer,58,casado(a),superior universitaria completa,313016,160000088,15,Psicología,Universidad Nacional Tecnológica del Cono Sur de Lima,Lima
2016,lima metropolitana,castellano,hombre,24,soltero(a),superior universitaria completa,511026,160000007,15,Ingeniería de Sistemas,Universidad Nacional Agraria La Molina,Lima
2016,lima metropolitana,castellano,mujer,20,soltero(a),superior universitaria incompleta,321026,260000017,15,Ciencias de la Comunicación,Universidad del Pacífico,Lima
2016,lima metropolitana,castellano,hombre,54,conviviente,superior universitaria completa,527016,160000026,19,Ingeniería de Minas,Universidad Nacional Daniel Alcídes Carrión,Pasco
2016,lima metropolitana,castellano,mujer,49,conviviente,superior universitaria completa,511026,160000007,15,Ingeniería de Sistemas,Universidad Nacional Agraria La Molina,Lima
2016,lima metropolitana,castellano,mujer,58,casado(a),superior universitaria completa,331016,260000024,15,Administración,Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,castellano,hombre,18,soltero(a),superior universitaria incompleta,224036,260000050,16,Música,Universidad Científica del Perú,Loreto
2016,lima metropolitana,castellano,hombre,61,casado(a),superior universitaria completa,423016,160000026,19,Geología,Universidad Nacional Daniel Alcídes Carrión,Pasco
2016,lima metropolitana,castellano,mujer,55,casado(a),superior universitaria completa,341026,160000026,19,Economía,Universidad Nacional Daniel Alcídes Carrión,Pasco
2016,lima metropolitana,castellano,mujer,28,soltero(a),superior universitaria completa,321026,260000019,15,Ciencias de la Comunicación,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,mujer,25,soltero(a),superior universitaria completa,331016,160000026,19,Administración,Universidad Nacional Daniel Alcídes Carrión,Pasco
2016,lima metropolitana,castellano,mujer,21,soltero(a),superior universitaria incompleta,711016,260000019,15,Medicina,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,mujer,40,soltero(a),superior universitaria completa,717016,260000019,15,Obstetricia,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,mujer,28,conviviente,superior universitaria completa,331016,260000052,13,Administración,Universidad Particular César Vallejo,La Libertad
2016,lima metropolitana,castellano,hombre,31,soltero(a),superior universitaria incompleta,342056,260000014,-1,Contabilidad,Universidad Peruana Cayetano Heredia,
2016,lima metropolitana,castellano,hombre,29,soltero(a),superior universitaria completa,527016,160000006,-1,Ingeniería de Minas,Universidad Nacional de Ingeniería,
2016,lima metropolitana,castellano,mujer,24,soltero(a),superior universitaria incompleta,342056,160000001,-1,Contabilidad,Universidad Nacional Mayor de San Marcos,
2016,lima metropolitana,castellano,hombre,25,soltero(a),superior universitaria completa,161116,160000025,15,Mecánica Automotriz,Universidad Nacional de Educación E.G.V.,Lima
2016,lima metropolitana,castellano,mujer,22,soltero(a),superior universitaria incompleta,717016,260000103,-1,Obstetricia,Universidad Particular Arzobispo Loayza,
2016,lima metropolitana,castellano,hombre,51,casado(a),superior universitaria completa,331016,260000019,15,Administración,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,hombre,21,soltero(a),superior universitaria incompleta,331036,260000019,15,Administración de Empresas,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,mujer,47,soltero(a),superior universitaria completa,112026,160000025,15,Educación Primaria -  Educación Básica Alternativa,Universidad Nacional de Educación E.G.V.,Lima
2016,lima metropolitana,castellano,hombre,38,soltero(a),superior universitaria completa,342056,260000019,15,Contabilidad,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,mujer,19,soltero(a),superior universitaria incompleta,313016,260000052,13,Psicología,Universidad Particular César Vallejo,La Libertad
2016,lima metropolitana,castellano,mujer,30,casado(a),superior universitaria completa,441046,160000025,15,Computación e Informática,Universidad Nacional de Educación E.G.V.,Lima
2016,lima metropolitana,castellano,hombre,21,soltero(a),superior universitaria incompleta,351016,260000019,15,Derecho,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,castellano,hombre,56,casado(a),superior universitaria incompleta,621016,160000026,19,Medicina Veterinaria,Universidad Nacional Daniel Alcídes Carrión,Pasco
2016,lima metropolitana,castellano,hombre,23,soltero(a),superior universitaria incompleta,339056,260000019,15,Gestión de Recursos Humanos,Universidad de San Martín de Porres,Lima
2016,lima metropolitana,quechua,hombre,47,casado(a),superior universitaria completa,131016,-1,-1,Educación Física,,
2016,lima metropolitana,quechua,mujer,42,casado(a),superior universitaria incompleta,111026,-1,-1,Educación Inicial,,
2016,lima metropolitana,castellano,mujer,20,soltero(a),superior universitaria incompleta,341086,260000057,-1,Economía y Gestión Ambiental,Universidad Particular San Ignacio de Loyola,
2016,lima metropolitana,castellano,hombre,19,soltero(a),superior universitaria incompleta,521046,260000018,-1,Ingeniería Industrial,Universidad de Lima,
2016,lima metropolitana,castellano,mujer,19,soltero(a),superior universitaria incompleta,112016,160000025,15,Educación Primaria,Universidad Nacional de Educación E.G.V.,Lima
2016,lima metropolitana,castellano,mujer,26,soltero(a),superior universitaria incompleta,121366,160000025,15,Educación Secundaria - Inglés,Universidad Nacional de Educación E.G.V.,Lima
2016,lima metropolitana,quechua,hombre,34,conviviente,superior universitaria incompleta,211036,160000001,15,Arqueología,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,portugués,hombre,60,casado(a),superior universitaria completa,121016,160000010,12,Educación Secundaria,Universidad Nacional del Centro del Perú,Junín
2016,lima metropolitana,castellano,hombre,29,soltero(a),superior universitaria incompleta,524026,160000001,15,Ingeniería Eléctrica,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,hombre,26,soltero(a),superior universitaria completa,342056,160000001,15,Contabilidad,Universidad Nacional Mayor de San Marcos,Lima
2016,lima metropolitana,castellano,mujer,18,soltero(a),superior universitaria incompleta,521046,260000018,15,Ingeniería Industrial,Universidad de Lima,Lima
2016,lima metropolitana,castellano,mujer,36,conviviente,superior universitaria incompleta,342056,260000024,15,Contabilidad,Universidad Inca Garcilaso de la Vega,Lima
2016,lima metropolitana,castellano,hombre,31,soltero(a),superior universitaria completa,351016,260000102,12,Derecho,Universidad Peruana del Centro,Junín
2016,lima metropolitana,castellano,hombre,20,soltero(a),superior universitaria incompleta,313016,260000052,13,Psicología,Universidad Particular César Vallejo,La Libertad
2016,lima metropolitana,castellano,mujer,23,soltero(a),superior universitaria incompleta,521046,260000065,15,Ingeniería Industrial,Universidad Tecnológica del Perú,Lima
2016,lima metropolitana,castellano,mujer,25,soltero(a),superior universitaria incompleta,611016,160000007,15,Agronomía,Universidad Nacional Agraria La Molina,Lima
